,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name
8328,8329,CA-2018-118577,2018-06-09T10:00:00Z,2018-11-09T10:00:00Z,Standard Class,XP-21865,Xylona Preis
8329,8330,CA-2018-118577,2018-06-09T10:00:00Z,2018-11-09T10:00:00Z,Standard Class,XP-21865,Xylona Preis
8330,8331,CA-2018-113572,2018-07-10T10:00:00Z,2018-11-10T10:00:00Z,Standard Class,FP-14320,Frank Preis
8331,8332,CA-2017-153269,2017-09-02T10:00:00Z,2017-12-02T10:00:00Z,First Class,PS-18760,Pamela Stobb
8332,8333,CA-2017-153269,2017-09-02T10:00:00Z,2017-12-02T10:00:00Z,First Class,PS-18760,Pamela Stobb
8333,8334,CA-2017-153269,2017-09-02T10:00:00Z,2017-12-02T10:00:00Z,First Class,PS-18760,Pamela Stobb
8334,8335,CA-2017-153269,2017-09-02T10:00:00Z,2017-12-02T10:00:00Z,First Class,PS-18760,Pamela Stobb
8335,8336,CA-2018-161655,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Second Class,CW-11905,Carl Weiss
8336,8337,CA-2017-101469,2017-02-06T10:00:00Z,2017-08-06T10:00:00Z,Standard Class,KH-16360,Katherine Hughes
8337,8338,CA-2015-153087,1900-01-25T16:54:00Z,2016-02-29T10:00:00Z,Standard Class,TC-20980,Tamara Chand
8338,8339,CA-2015-153087,1900-01-25T16:54:00Z,2016-02-29T10:00:00Z,Standard Class,TC-20980,Tamara Chand
8339,8340,CA-2018-135076,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,YS-21880,Yana Sorensen
8340,8341,CA-2015-161634,1900-01-12T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,CC-12220,Chris Cortes
8341,8342,CA-2018-141481,2018-11-05T10:00:00Z,1900-01-12T16:54:00Z,First Class,ZD-21925,Zuschuss Donatelli
8342,8343,CA-2017-132549,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,JK-15370,Jay Kimmel
8343,8344,US-2015-155544,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,GM-14440,Gary McGarr
8344,8345,US-2015-155544,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,GM-14440,Gary McGarr
8345,8346,US-2015-155544,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,GM-14440,Gary McGarr
8346,8347,US-2016-115238,1900-01-28T16:54:00Z,2016-04-04T10:00:00Z,Standard Class,JW-15220,Jane Waco
8347,8348,US-2016-115238,1900-01-28T16:54:00Z,2016-04-04T10:00:00Z,Standard Class,JW-15220,Jane Waco
8348,8349,US-2016-115238,1900-01-28T16:54:00Z,2016-04-04T10:00:00Z,Standard Class,JW-15220,Jane Waco
8349,8350,US-2016-115238,1900-01-28T16:54:00Z,2016-04-04T10:00:00Z,Standard Class,JW-15220,Jane Waco
8350,8351,US-2016-115238,1900-01-28T16:54:00Z,2016-04-04T10:00:00Z,Standard Class,JW-15220,Jane Waco
8351,8352,CA-2018-132199,2018-03-04T10:00:00Z,2018-08-04T10:00:00Z,Standard Class,BO-11350,Bill Overfelt
8352,8353,CA-2018-132199,2018-03-04T10:00:00Z,2018-08-04T10:00:00Z,Standard Class,BO-11350,Bill Overfelt
8353,8354,CA-2018-132199,2018-03-04T10:00:00Z,2018-08-04T10:00:00Z,Standard Class,BO-11350,Bill Overfelt
8354,8355,CA-2018-132199,2018-03-04T10:00:00Z,2018-08-04T10:00:00Z,Standard Class,BO-11350,Bill Overfelt
8355,8356,CA-2018-132199,2018-03-04T10:00:00Z,2018-08-04T10:00:00Z,Standard Class,BO-11350,Bill Overfelt
8356,8357,CA-2017-163174,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,XP-21865,Xylona Preis
8357,8358,CA-2015-110555,2015-11-03T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MM-18055,Michelle Moray
8358,8359,CA-2015-110555,2015-11-03T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MM-18055,Michelle Moray
8359,8360,CA-2015-110555,2015-11-03T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MM-18055,Michelle Moray
8360,8361,CA-2018-147207,2018-01-31T10:00:00Z,2018-03-31T10:00:00Z,Second Class,TS-21655,Trudy Schmidt
8361,8362,CA-2018-147207,2018-01-31T10:00:00Z,2018-03-31T10:00:00Z,Second Class,TS-21655,Trudy Schmidt
8362,8363,CA-2018-147207,2018-01-31T10:00:00Z,2018-03-31T10:00:00Z,Second Class,TS-21655,Trudy Schmidt
8363,8364,CA-2018-147207,2018-01-31T10:00:00Z,2018-03-31T10:00:00Z,Second Class,TS-21655,Trudy Schmidt
8364,8365,CA-2018-137631,1900-01-26T16:54:00Z,2018-02-04T10:00:00Z,Standard Class,JL-15235,Janet Lee
8365,8366,CA-2018-157273,1900-01-28T16:54:00Z,2018-02-01T10:00:00Z,First Class,SZ-20035,Sam Zeldin
8366,8367,CA-2015-109918,2015-07-08T10:00:00Z,2015-12-08T10:00:00Z,Second Class,LR-17035,Lisa Ryan
8367,8368,CA-2015-109918,2015-07-08T10:00:00Z,2015-12-08T10:00:00Z,Second Class,LR-17035,Lisa Ryan
8368,8369,CA-2015-109918,2015-07-08T10:00:00Z,2015-12-08T10:00:00Z,Second Class,LR-17035,Lisa Ryan
8369,8370,CA-2017-118745,2017-11-05T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,SV-20365,Seth Vernon
8370,8371,CA-2017-163972,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MG-17890,Michael Granlund
8371,8372,CA-2015-165393,1900-01-25T16:54:00Z,1900-01-28T16:54:00Z,First Class,NC-18415,Nathan Cano
8372,8373,CA-2017-113726,1900-01-22T16:54:00Z,2017-01-11T10:00:00Z,Standard Class,SC-20680,Steve Carroll
8373,8374,CA-2017-152940,2017-10-10T10:00:00Z,1900-01-11T16:54:00Z,First Class,RO-19780,Rose O'Brian
8374,8375,CA-2016-158701,2016-04-30T10:00:00Z,2016-09-30T10:00:00Z,Standard Class,JL-15175,James Lanier
8375,8376,CA-2016-158701,2016-04-30T10:00:00Z,2016-09-30T10:00:00Z,Standard Class,JL-15175,James Lanier
8376,8377,CA-2018-156272,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PW-19030,Pauline Webber
8377,8378,CA-2016-162964,2016-12-10T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MF-18250,Monica Federle
8378,8379,CA-2016-162964,2016-12-10T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MF-18250,Monica Federle
8379,8380,CA-2016-162964,2016-12-10T10:00:00Z,1900-01-16T16:54:00Z,Standard Class,MF-18250,Monica Federle
8380,8381,CA-2015-103527,2015-09-08T10:00:00Z,1900-01-12T16:54:00Z,Second Class,CC-12220,Chris Cortes
8381,8382,CA-2017-134544,1900-01-15T16:54:00Z,1900-01-17T16:54:00Z,Second Class,AC-10660,Anna Chung
8382,8383,CA-2017-163048,2017-08-01T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,MH-17440,Mark Haberlin
8383,8384,CA-2017-145135,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,CD-12790,Cynthia Delaney
8384,8385,CA-2017-145135,1900-01-24T16:54:00Z,1900-01-26T16:54:00Z,First Class,CD-12790,Cynthia Delaney
8385,8386,CA-2018-137582,2018-04-08T10:00:00Z,2018-08-08T10:00:00Z,Standard Class,CV-12805,Cynthia Voltz
8386,8387,CA-2016-149601,1900-01-26T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,TB-21625,Trudy Brown
8387,8388,CA-2016-149601,1900-01-26T16:54:00Z,2016-03-05T10:00:00Z,Standard Class,TB-21625,Trudy Brown
8388,8389,CA-2015-139423,2015-01-10T10:00:00Z,2015-05-10T10:00:00Z,Standard Class,DG-13300,Deirdre Greer
8389,8390,CA-2017-102596,1900-01-25T16:54:00Z,1900-01-28T16:54:00Z,First Class,RD-19810,Ross DeVincentis
8390,8391,CA-2018-153227,2018-04-11T10:00:00Z,2018-06-11T10:00:00Z,First Class,CS-12250,Chris Selesnick
8391,8392,CA-2018-110625,1900-01-21T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,JB-16045,Julia Barnett
8392,8393,CA-2017-142594,2017-01-11T10:00:00Z,2017-06-11T10:00:00Z,Second Class,EJ-14155,Eva Jacobs
8393,8394,CA-2017-142594,2017-01-11T10:00:00Z,2017-06-11T10:00:00Z,Second Class,EJ-14155,Eva Jacobs
8394,8395,CA-2017-142594,2017-01-11T10:00:00Z,2017-06-11T10:00:00Z,Second Class,EJ-14155,Eva Jacobs
8395,8396,CA-2017-142594,2017-01-11T10:00:00Z,2017-06-11T10:00:00Z,Second Class,EJ-14155,Eva Jacobs
8396,8397,CA-2015-152254,1900-01-28T16:54:00Z,1900-01-28T16:54:00Z,Same Day,BD-11620,Brian DeCherney
8397,8398,US-2015-120236,2015-03-08T10:00:00Z,2015-04-08T10:00:00Z,First Class,MR-17545,Mathew Reese
8398,8399,CA-2018-120061,2018-02-10T10:00:00Z,2018-07-10T10:00:00Z,Second Class,SR-20425,Sharelle Roach
8399,8400,CA-2016-133837,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,TH-21100,Thea Hendricks
8400,8401,CA-2016-110814,2016-05-11T10:00:00Z,2016-09-11T10:00:00Z,Second Class,BD-11635,Brian Derr
8401,8402,CA-2016-110814,2016-05-11T10:00:00Z,2016-09-11T10:00:00Z,Second Class,BD-11635,Brian Derr
8402,8403,CA-2016-110814,2016-05-11T10:00:00Z,2016-09-11T10:00:00Z,Second Class,BD-11635,Brian Derr
8403,8404,CA-2017-154067,2017-01-01T10:00:00Z,2017-07-01T10:00:00Z,Standard Class,SM-20950,Suzanne McNair
8404,8405,CA-2018-140480,2018-08-06T10:00:00Z,2018-12-06T10:00:00Z,Standard Class,HE-14800,Harold Engle
8405,8406,CA-2018-140480,2018-08-06T10:00:00Z,2018-12-06T10:00:00Z,Standard Class,HE-14800,Harold Engle
8406,8407,CA-2018-140480,2018-08-06T10:00:00Z,2018-12-06T10:00:00Z,Standard Class,HE-14800,Harold Engle
8407,8408,CA-2018-140480,2018-08-06T10:00:00Z,2018-12-06T10:00:00Z,Standard Class,HE-14800,Harold Engle
8408,8409,CA-2018-140480,2018-08-06T10:00:00Z,2018-12-06T10:00:00Z,Standard Class,HE-14800,Harold Engle
8409,8410,CA-2016-134082,2016-11-11T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,JK-15640,Jim Kriz
8410,8411,CA-2017-130820,1900-01-13T16:54:00Z,1900-01-13T16:54:00Z,Same Day,ON-18715,Odella Nelson
8411,8412,CA-2017-159765,2017-09-04T10:00:00Z,2017-12-04T10:00:00Z,Second Class,TH-21100,Thea Hendricks
8412,8413,CA-2018-132290,2018-10-02T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,MD-17350,Maribeth Dona
8413,8414,CA-2017-147109,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,AH-10075,Adam Hart
8414,8415,CA-2017-147109,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,AH-10075,Adam Hart
8415,8416,CA-2018-107265,2018-06-03T10:00:00Z,2018-12-03T10:00:00Z,Standard Class,ML-17755,Max Ludwig
8416,8417,CA-2018-118199,2018-09-04T10:00:00Z,2018-11-04T10:00:00Z,First Class,LB-16795,Laurel Beltran
8417,8418,CA-2018-118199,2018-09-04T10:00:00Z,2018-11-04T10:00:00Z,First Class,LB-16795,Laurel Beltran
8418,8419,CA-2018-118199,2018-09-04T10:00:00Z,2018-11-04T10:00:00Z,First Class,LB-16795,Laurel Beltran
8419,8420,CA-2018-118199,2018-09-04T10:00:00Z,2018-11-04T10:00:00Z,First Class,LB-16795,Laurel Beltran
8420,8421,CA-2018-118199,2018-09-04T10:00:00Z,2018-11-04T10:00:00Z,First Class,LB-16795,Laurel Beltran
8421,8422,CA-2018-150091,2018-12-09T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,NP-18670,Nora Paige
8422,8423,CA-2018-150091,2018-12-09T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,NP-18670,Nora Paige
8423,8424,CA-2018-150091,2018-12-09T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,NP-18670,Nora Paige
8424,8425,CA-2018-150091,2018-12-09T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,NP-18670,Nora Paige
8425,8426,CA-2017-137652,1900-01-26T16:54:00Z,1900-01-28T16:54:00Z,First Class,EB-13750,Edward Becker
8426,8427,CA-2016-128356,2016-02-09T10:00:00Z,2016-07-09T10:00:00Z,Standard Class,RP-19390,Resi Pölking
8427,8428,CA-2018-167017,1900-01-21T16:54:00Z,1900-01-23T16:54:00Z,First Class,DC-12850,Dan Campbell
8428,8429,US-2018-132220,2018-12-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DJ-13510,Don Jones
8429,8430,CA-2017-118129,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,Second Class,CL-12565,Clay Ludtke
8430,8431,US-2015-113124,1900-01-28T16:54:00Z,2015-05-03T10:00:00Z,Standard Class,NC-18340,Nat Carroll
8431,8432,CA-2018-155621,2018-08-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,KN-16450,Kean Nguyen
8432,8433,US-2015-127635,1900-01-12T16:54:00Z,1900-01-16T16:54:00Z,Second Class,SC-20260,Scott Cohen
8433,8434,US-2015-127635,1900-01-12T16:54:00Z,1900-01-16T16:54:00Z,Second Class,SC-20260,Scott Cohen
8434,8435,US-2015-127635,1900-01-12T16:54:00Z,1900-01-16T16:54:00Z,Second Class,SC-20260,Scott Cohen
8435,8436,US-2015-127635,1900-01-12T16:54:00Z,1900-01-16T16:54:00Z,Second Class,SC-20260,Scott Cohen
8436,8437,CA-2016-151470,1900-01-18T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,AM-10705,Anne McFarland
8437,8438,CA-2016-112823,2016-10-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,RA-19945,Ryan Akin
8438,8439,CA-2015-108861,1900-01-26T16:54:00Z,2015-01-05T10:00:00Z,Standard Class,MM-17260,Magdelene Morse
8439,8440,CA-2018-114370,1900-01-12T16:54:00Z,1900-01-15T16:54:00Z,Second Class,BN-11470,Brad Norvell
8440,8441,CA-2017-158302,2017-08-11T10:00:00Z,2017-12-11T10:00:00Z,Second Class,JB-16045,Julia Barnett
8441,8442,CA-2018-145779,2018-06-04T10:00:00Z,2018-10-04T10:00:00Z,Standard Class,DB-13615,Doug Bickford
8442,8443,US-2017-155173,2017-06-02T10:00:00Z,2017-10-02T10:00:00Z,Standard Class,JB-16045,Julia Barnett
8443,8444,US-2017-155173,2017-06-02T10:00:00Z,2017-10-02T10:00:00Z,Standard Class,JB-16045,Julia Barnett
8444,8445,US-2017-155173,2017-06-02T10:00:00Z,2017-10-02T10:00:00Z,Standard Class,JB-16045,Julia Barnett
8445,8446,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8446,8447,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8447,8448,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8448,8449,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8449,8450,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8450,8451,CA-2018-125451,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AH-10075,Adam Hart
8451,8452,CA-2015-131387,1900-01-26T16:54:00Z,1900-01-28T16:54:00Z,First Class,AI-10855,Arianne Irving
8452,8453,CA-2017-125087,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,TH-21115,Thea Hudgings
8453,8454,CA-2017-125087,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,TH-21115,Thea Hudgings
8454,8455,CA-2017-125087,1900-01-16T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,TH-21115,Thea Hudgings
8455,8456,CA-2017-154081,1900-01-20T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,JE-15610,Jim Epp
8456,8457,US-2018-118556,1900-01-26T16:54:00Z,2018-02-05T10:00:00Z,Second Class,TH-21235,Tiffany House
8457,8458,US-2018-118556,1900-01-26T16:54:00Z,2018-02-05T10:00:00Z,Second Class,TH-21235,Tiffany House
8458,8459,CA-2015-126200,1900-01-23T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,JE-15715,Joe Elijah
8459,8460,CA-2015-126200,1900-01-23T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,JE-15715,Joe Elijah
8460,8461,CA-2015-146500,1900-01-28T16:54:00Z,2015-04-08T10:00:00Z,Standard Class,AT-10735,Annie Thurman
8461,8462,CA-2015-146500,1900-01-28T16:54:00Z,2015-04-08T10:00:00Z,Standard Class,AT-10735,Annie Thurman
8462,8463,CA-2016-169537,2016-03-08T10:00:00Z,2016-07-08T10:00:00Z,Second Class,JH-15820,John Huston
8463,8464,CA-2015-100881,1900-01-26T16:54:00Z,2015-01-03T10:00:00Z,Standard Class,DR-12940,Daniel Raglin
8464,8465,CA-2016-144043,2016-10-04T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,AB-10165,Alan Barnes
8465,8466,CA-2016-116512,2016-09-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,MC-18100,Mick Crebagga
8466,8467,CA-2016-101000,2016-09-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,IG-15085,Ivan Gibson
8467,8468,CA-2017-168557,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,FH-14275,Frank Hawley
8468,8469,US-2017-164196,2017-11-10T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,AS-10285,Alejandro Savely
8469,8470,US-2018-132031,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PN-18775,Parhena Norris
8470,8471,US-2018-132031,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PN-18775,Parhena Norris
8471,8472,US-2018-132031,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PN-18775,Parhena Norris
8472,8473,US-2018-132031,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PN-18775,Parhena Norris
8473,8474,CA-2016-169733,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Second Class,GM-14500,Gene McClure
8474,8475,CA-2018-169404,2018-09-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,NC-18625,Noah Childs
8475,8476,CA-2018-169404,2018-09-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,NC-18625,Noah Childs
8476,8477,CA-2018-134880,1900-01-25T16:54:00Z,2018-01-10T10:00:00Z,Standard Class,TW-21025,Tamara Willingham
8477,8478,CA-2016-145758,1900-01-28T16:54:00Z,1900-01-28T16:54:00Z,Same Day,BF-11020,Barry Französisch
8478,8479,CA-2018-158736,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,TT-21460,Tonja Turnell
8479,8480,US-2017-119270,2017-12-02T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,SW-20245,Scot Wooten
8480,8481,CA-2015-109890,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PG-18820,Patrick Gardner
8481,8482,CA-2017-138583,1900-01-22T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,DP-13390,Dennis Pardue
8482,8483,US-2018-118535,2018-11-01T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,DJ-13510,Don Jones
8483,8484,CA-2017-126284,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,EN-13780,Edward Nazzal
8484,8485,CA-2018-142391,1900-01-22T16:54:00Z,1900-01-22T16:54:00Z,Same Day,PB-19150,Philip Brown
8485,8486,CA-2018-124716,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BD-11560,Brendan Dodson
8486,8487,CA-2018-124716,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BD-11560,Brendan Dodson
8487,8488,CA-2018-124716,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BD-11560,Brendan Dodson
8488,8489,CA-2017-158841,2017-02-01T10:00:00Z,2017-04-01T10:00:00Z,Second Class,SE-20110,Sanjit Engle
8489,8490,CA-2017-158841,2017-02-01T10:00:00Z,2017-04-01T10:00:00Z,Second Class,SE-20110,Sanjit Engle
8490,8491,CA-2017-158841,2017-02-01T10:00:00Z,2017-04-01T10:00:00Z,Second Class,SE-20110,Sanjit Engle
8491,8492,CA-2018-106824,2018-07-06T10:00:00Z,2018-11-06T10:00:00Z,Standard Class,AT-10735,Annie Thurman
8492,8493,CA-2016-109190,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CC-12685,Craig Carroll
8493,8494,CA-2016-109190,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CC-12685,Craig Carroll
8494,8495,CA-2016-109190,1900-01-21T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,CC-12685,Craig Carroll
8495,8496,CA-2017-143154,2017-02-11T10:00:00Z,2017-08-11T10:00:00Z,Standard Class,AS-10225,Alan Schoenberger
8496,8497,CA-2015-169061,2015-05-02T10:00:00Z,2015-08-02T10:00:00Z,Second Class,AB-10150,Aimee Bixby
8497,8498,CA-2015-169061,2015-05-02T10:00:00Z,2015-08-02T10:00:00Z,Second Class,AB-10150,Aimee Bixby
8498,8499,CA-2015-169061,2015-05-02T10:00:00Z,2015-08-02T10:00:00Z,Second Class,AB-10150,Aimee Bixby
8499,8500,CA-2015-169061,2015-05-02T10:00:00Z,2015-08-02T10:00:00Z,Second Class,AB-10150,Aimee Bixby
8500,8501,CA-2015-169061,2015-05-02T10:00:00Z,2015-08-02T10:00:00Z,Second Class,AB-10150,Aimee Bixby
8501,8502,CA-2016-102316,2016-01-02T10:00:00Z,2016-03-02T10:00:00Z,Second Class,DH-13075,Dave Hallsten
8502,8503,CA-2016-102316,2016-01-02T10:00:00Z,2016-03-02T10:00:00Z,Second Class,DH-13075,Dave Hallsten
8503,8504,CA-2015-164903,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,SR-20740,Steven Roelle
8504,8505,CA-2017-109400,2017-02-04T10:00:00Z,2017-06-04T10:00:00Z,Standard Class,NR-18550,Nick Radford
8505,8506,CA-2017-130400,2017-08-02T10:00:00Z,2017-12-02T10:00:00Z,Standard Class,SJ-20125,Sanjit Jacobs
8506,8507,CA-2017-130400,2017-08-02T10:00:00Z,2017-12-02T10:00:00Z,Standard Class,SJ-20125,Sanjit Jacobs
8507,8508,CA-2017-130400,2017-08-02T10:00:00Z,2017-12-02T10:00:00Z,Standard Class,SJ-20125,Sanjit Jacobs
8508,8509,CA-2016-135853,2016-11-11T10:00:00Z,1900-01-12T16:54:00Z,First Class,CA-12775,Cynthia Arntzen
8509,8510,CA-2016-135853,2016-11-11T10:00:00Z,1900-01-12T16:54:00Z,First Class,CA-12775,Cynthia Arntzen
8510,8511,CA-2016-135853,2016-11-11T10:00:00Z,1900-01-12T16:54:00Z,First Class,CA-12775,Cynthia Arntzen
8511,8512,CA-2017-103359,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,LC-16885,Lena Creighton
8512,8513,CA-2017-144645,2017-02-01T10:00:00Z,2017-08-01T10:00:00Z,Standard Class,NS-18640,Noel Staavos
8513,8514,CA-2018-141614,2018-05-05T10:00:00Z,2018-09-05T10:00:00Z,Standard Class,NS-18640,Noel Staavos
8514,8515,CA-2016-122168,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,HG-14965,Henry Goldwyn
8515,8516,CA-2016-122168,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,HG-14965,Henry Goldwyn
8516,8517,CA-2017-132899,2017-07-03T10:00:00Z,2017-11-03T10:00:00Z,Standard Class,SF-20200,Sarah Foster
8517,8518,CA-2018-149720,2018-04-05T10:00:00Z,2018-07-05T10:00:00Z,Second Class,EM-14065,Erin Mull
8518,8519,CA-2018-118003,2018-04-11T10:00:00Z,2018-10-11T10:00:00Z,Standard Class,DO-13645,Doug O'Connell
8519,8520,CA-2018-118003,2018-04-11T10:00:00Z,2018-10-11T10:00:00Z,Standard Class,DO-13645,Doug O'Connell
8520,8521,CA-2018-118003,2018-04-11T10:00:00Z,2018-10-11T10:00:00Z,Standard Class,DO-13645,Doug O'Connell
8521,8522,CA-2017-141887,2017-10-31T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,MP-17470,Mark Packer
8522,8523,US-2017-160206,2017-01-03T10:00:00Z,2017-07-03T10:00:00Z,Standard Class,MY-18295,Muhammed Yedwab
8523,8524,CA-2018-133074,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,DB-13615,Doug Bickford
8524,8525,CA-2018-161172,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SP-20920,Susan Pistek
8525,8526,CA-2018-161172,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SP-20920,Susan Pistek
8526,8527,CA-2018-161172,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SP-20920,Susan Pistek
8527,8528,CA-2018-161172,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SP-20920,Susan Pistek
8528,8529,CA-2018-161172,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SP-20920,Susan Pistek
8529,8530,CA-2018-137624,2018-10-10T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,ME-17320,Maria Etezadi
8530,8531,CA-2017-156748,1900-01-28T16:54:00Z,2017-06-11T10:00:00Z,Standard Class,BS-11755,Bruce Stewart
8531,8532,CA-2017-156748,1900-01-28T16:54:00Z,2017-06-11T10:00:00Z,Standard Class,BS-11755,Bruce Stewart
8532,8533,CA-2017-156748,1900-01-28T16:54:00Z,2017-06-11T10:00:00Z,Standard Class,BS-11755,Bruce Stewart
8533,8534,CA-2017-156748,1900-01-28T16:54:00Z,2017-06-11T10:00:00Z,Standard Class,BS-11755,Bruce Stewart
8534,8535,CA-2016-169677,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,KS-16300,Karen Seio
8535,8536,US-2015-163146,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,CC-12475,Cindy Chapman
8536,8537,CA-2016-157343,2016-07-05T10:00:00Z,2016-11-05T10:00:00Z,Standard Class,HD-14785,Harold Dahlen
8537,8538,CA-2016-157343,2016-07-05T10:00:00Z,2016-11-05T10:00:00Z,Standard Class,HD-14785,Harold Dahlen
8538,8539,CA-2016-157343,2016-07-05T10:00:00Z,2016-11-05T10:00:00Z,Standard Class,HD-14785,Harold Dahlen
8539,8540,CA-2018-147354,2018-09-02T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,KB-16315,Karl Braun
8540,8541,CA-2018-147354,2018-09-02T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,KB-16315,Karl Braun
8541,8542,CA-2016-157287,1900-01-20T16:54:00Z,1900-01-21T16:54:00Z,First Class,HR-14830,Harold Ryan
8542,8543,CA-2016-157287,1900-01-20T16:54:00Z,1900-01-21T16:54:00Z,First Class,HR-14830,Harold Ryan
